date,Close,Open,High,Low,Volume
2013/4/9,147,147.09,147.5,146.72,341.81K
2013/4/8,147.31,147.81,148,147.06,338.11K
2013/4/5,148,146.31,148.28,146.03,579.63K
2013/4/4,146.34,145.38,146.41,145.12,531.26K
2013/4/3,145.28,144.47,145.62,144.19,391.36K
2013/4/2,144.44,144.91,145.12,144.31,294.99K
2013/4/1,144.88,144.28,145.03,144,146.54K
2013/3/28,144.47,144.59,144.97,144.22,343.82K
2013/3/27,144.56,143.53,144.91,143.41,416.60K
2013/3/26,143.69,143.34,143.75,142.97,332.20K
2013/3/25,143.5,143.38,143.91,142.62,421.32K
2013/3/22,143.62,143.62,143.97,143.12,351.06K
2013/3/21,143.31,142.72,143.72,142.56,354.01K
2013/3/20,143.12,143.69,143.94,142.62,406.99K
2013/3/19,145.22,144.19,145.22,144.03,1.52K
2013/3/18,144.22,143.72,145.19,143.72,3.34K
2013/3/15,143.38,143.03,143.53,142.72,1.17K
2013/3/14,142.81,142.97,143.16,142.25,2.23K
2013/3/13,143.06,143.09,143.44,142.56,6.04K
2013/3/12,143.06,142.28,143.25,142.09,2.56K
2013/3/11,142.44,142.66,142.81,142.19,6.55K
2013/3/8,142.5,143.38,143.5,142,7.54K
2013/3/7,143.47,144.34,144.66,143.38,11.58K
2013/3/6,144.34,145.09,145.12,144.25,13.33K
2013/3/5,145.16,145.47,145.56,144.88,26.31K
2013/3/4,145.44,146.09,146.41,145.44,55.46K
2013/3/1,145.84,145.44,146.19,145.44,58.42K
2013/2/28,145.28,145.19,145.75,145,158.03K
2013/2/27,145.16,145.53,146.34,145,583.64K
2013/2/26,145.62,145.72,146.31,145.34,982.82K
2013/2/25,145.25,144,145.91,143.28,827.19K
2013/2/22,144,143.81,144.19,143.5,408.62K
2013/2/21,143.84,143.28,144.22,143.09,488.73K
2013/2/20,143.09,143,143.41,142.53,494.80K
2013/2/19,143.06,143.41,143.81,142.94,289.63K
2013/2/18,143.49,143.31,143.51,143.07,-
2013/2/15,143.47,143.47,143.94,142.91,341.04K
2013/2/14,143.47,142.47,143.66,142.28,530.27K
2013/2/13,142.62,143.31,143.44,142.28,440.60K
2013/2/12,143.25,143.56,143.81,143.19,291.78K
2013/2/11,143.88,143.66,143.94,143.25,247.49K
2013/2/8,143.69,143.62,144.09,143.03,378.37K
2013/2/7,143.78,143.59,144.19,143.06,506.53K
2013/2/6,143.53,142.94,143.72,142.66,472.59K
2013/2/5,142.75,143.72,143.84,142.66,363.71K
2013/2/4,143.47,142.75,143.88,142.16,468.05K
2013/2/1,142.84,143.38,144.41,142.44,721.18K
2013/1/31,143.47,143.22,143.75,143,454.88K
2013/1/30,143.06,143.16,143.69,142.59,630.90K
2013/1/29,143.44,143.78,144.09,143.16,382.40K
2013/1/28,143.66,144,144.34,143.09,460.70K
2013/1/25,144.06,145.75,145.78,143.94,503.81K
