date,Close,Open,High,Low,Volume
2016/8/16,94.764,95.61,95.61,94.38,29.14K
2016/8/15,95.594,95.675,95.77,95.425,7.25K
2016/8/12,95.682,95.9,95.96,95.19,19.04K
2016/8/11,95.838,95.53,95.91,95.46,9.07K
2016/8/10,95.608,96.075,96.075,95.38,16.39K
2016/8/9,96.132,96.31,96.465,96.015,12.05K
2016/8/8,96.34,96.19,96.42,96.09,6.38K
2016/8/5,96.136,95.705,96.5,95.485,24.12K
2016/8/4,95.717,95.49,95.875,95.385,13.79K
2016/8/3,95.525,95.075,95.545,95.075,12.68K
2016/8/2,94.988,95.7,95.81,94.94,21.50K
2016/8/1,95.677,95.49,95.77,95.46,11.37K
2016/7/29,95.491,96.595,96.705,95.335,35.78K
2016/7/28,96.721,96.64,96.76,96.245,22.98K
2016/7/27,97.042,97.17,97.54,96.71,18.21K
2016/7/26,97.168,97.31,97.345,96.895,10.59K
2016/7/25,97.326,97.455,97.62,97.25,11.32K
2016/7/22,97.516,96.895,97.585,96.86,19.03K
2016/7/21,97.046,97.15,97.275,96.765,24.81K
2016/7/20,97.263,97.1,97.37,97.01,22.25K
2016/7/19,97.108,96.59,97.185,96.53,24.23K
2016/7/18,96.587,96.615,96.71,96.455,11.29K
2016/7/15,96.563,96.15,96.75,95.92,22.81K
2016/7/14,96.1,96.315,96.42,95.84,13.96K
2016/7/13,96.208,96.565,96.6,96.095,12.26K
2016/7/12,96.487,96.55,96.66,96.075,18.97K
2016/7/11,96.59,96.35,96.805,96.285,11.61K
2016/7/8,96.327,96.32,96.725,95.78,29.46K
2016/7/7,96.383,96.125,96.39,95.99,16.06K
2016/7/6,96.131,96.335,96.63,96.045,31.23K
2016/7/5,96.259,95.625,96.34,95.375,21.41K
2016/7/4,95.714,95.75,95.96,95.565,5.39K
2016/7/1,95.714,95.955,96.17,95.48,21.14K
2016/6/30,96.203,95.7,96.48,95.52,40.03K
2016/6/29,95.807,96.14,96.27,95.625,20.24K
2016/6/28,96.331,96.565,96.57,95.92,20.69K
2016/6/27,96.703,96.115,96.865,95.935,28.57K
2016/6/24,95.574,93.75,96.7,93.73,66.05K
2016/6/23,93.527,93.62,93.675,93.025,29.25K
2016/6/22,93.758,94.12,94.18,93.5,15.47K
2016/6/21,94.061,93.62,94.195,93.47,19.21K
2016/6/20,93.684,94.06,94.06,93.545,20.69K
2016/6/17,94.34,94.49,94.74,94.165,23.07K
2016/6/16,94.706,94.655,95.535,94.26,40.52K
2016/6/15,94.68,95.02,95.15,94.415,23.62K
2016/6/14,95.04,94.48,95.14,94.395,22.52K
2016/6/13,94.399,94.68,94.755,94.455,2.30K
2016/6/10,94.561,94.135,94.725,94.055,21.51K
2016/6/9,93.952,93.53,94.105,93.435,22.65K
2016/6/8,93.58,93.87,93.87,93.41,35.80K
2016/6/7,93.832,93.98,94.075,93.745,20.41K
2016/6/6,93.89,93.945,94.265,93.74,30.34K
2016/6/3,94.028,95.565,95.64,93.86,34.59K
2016/6/2,95.566,95.4,95.58,95.15,17.54K
2016/6/1,95.456,95.8,95.905,95.34,19.51K
2016/5/31,95.878,95.6,95.89,95.455,17.72K
2016/5/30,95.5,95.76,95.96,95.67,8.30K
2016/5/27,95.5,95.15,95.77,95.075,18.43K
2016/5/26,95.162,95.4,95.41,94.925,18.58K
2016/5/25,95.34,95.65,95.665,95.32,11.33K
2016/5/24,95.576,95.28,95.67,95.205,13.64K
2016/5/23,95.216,95.31,95.475,95.11,11.76K
2016/5/20,95.343,95.295,95.465,95.18,10.92K
2016/5/19,95.294,95.19,95.51,95.125,22.69K
2016/5/18,95.063,94.525,95.23,94.51,24.26K
2016/5/17,94.531,94.55,94.74,94.31,11.83K
2016/5/16,94.55,94.61,94.675,94.38,13.13K
2016/5/13,94.593,94.15,94.845,94.1,23.16K
2016/5/12,94.128,93.82,94.16,93.78,18.76K
2016/5/11,93.79,94.215,94.215,93.65,18.92K
2016/5/10,94.267,94.13,94.335,94.015,13.36K
2016/5/9,94.115,93.87,94.195,93.8,14.01K
2016/5/6,93.883,93.75,93.955,93.085,21.44K
2016/5/5,93.78,93.24,93.86,93.17,18.22K
2016/5/4,93.187,92.955,93.36,92.835,30.46K
2016/5/3,92.931,92.62,93.03,91.88,31.40K
2016/5/2,92.618,92.995,93.065,92.5,22.40K
2016/4/29,93.054,93.72,93.72,92.975,32.88K
2016/4/28,93.727,94.35,94.57,93.665,29.79K
2016/4/27,94.367,94.495,94.82,94.095,26.14K
2016/4/26,94.543,94.73,94.775,94.155,21.39K
2016/4/25,94.801,95.045,95.1,94.65,15.04K
2016/4/22,95.08,94.605,95.18,94.435,21.34K
2016/4/21,94.574,94.51,94.685,93.845,44.40K
2016/4/20,94.471,94.095,94.565,93.9,15.59K
2016/4/19,93.947,94.5,94.525,93.89,17.53K
2016/4/18,94.46,94.69,94.81,94.365,14.29K
2016/4/15,94.686,94.91,95.04,94.485,16.30K
2016/4/14,94.908,94.83,95.21,94.685,23.23K
2016/4/13,94.762,94.045,94.835,94,26.03K
2016/4/12,93.945,93.98,94.385,93.62,23.99K
2016/4/11,93.942,94.15,94.35,93.745,20.71K
2016/4/8,94.252,94.585,94.7,94.09,19.26K
2016/4/7,94.504,94.455,94.67,94.035,26.25K
2016/4/6,94.441,94.635,95.075,94.24,32.36K
2016/4/5,94.637,94.615,94.99,94.455,21.14K
2016/4/4,94.524,94.56,94.83,94.415,11.47K
2016/4/1,94.618,94.62,95.1,94.325,28.25K
2016/3/31,94.578,94.85,95.015,94.295,20.68K
2016/3/30,94.819,95.185,95.22,94.56,26.87K
2016/3/29,95.146,95.945,96.23,95.08,30.02K
2016/3/28,95.94,96.27,96.42,95.84,10.60K
2016/3/24,96.173,96.095,96.385,96.06,13.12K
2016/3/23,96.064,95.64,96.24,95.63,14.47K
2016/3/22,95.644,95.445,95.75,95.275,20.35K
2016/3/21,95.304,95.1,95.41,95.02,12.49K
2016/3/18,95.12,94.8,95.195,94.605,20.39K
2016/3/17,94.801,95.775,95.865,94.675,30.54K
2016/3/16,95.925,96.66,97.09,95.56,30.94K
2016/3/15,96.668,96.65,96.905,96.49,12.48K
2016/3/14,96.521,96.295,96.505,96.175,1.29K
2016/3/11,96.172,96.175,96.705,95.94,16.88K
2016/3/10,96.055,97.295,98.43,95.94,52.91K
2016/3/9,97.159,97.26,97.58,96.935,27.94K
2016/3/8,97.206,97.07,97.28,96.895,16.22K
2016/3/7,97.084,97.335,97.7,97.045,14.49K
2016/3/4,97.343,97.645,98.05,97.025,33.76K
2016/3/3,97.601,98.235,98.355,97.46,22.22K
2016/3/2,98.225,98.33,98.595,98.15,14.51K
2016/3/1,98.365,98.205,98.585,98.11,19.34K
2016/2/29,98.219,98.18,98.39,97.825,19.93K
2016/2/26,98.175,97.34,98.285,97.115,26.71K
2016/2/25,97.282,97.54,97.735,97.225,15.81K
2016/2/24,97.464,97.48,97.925,97.24,27.97K
2016/2/23,97.485,97.35,97.58,97.15,14.12K
2016/2/22,97.388,96.745,97.615,96.725,15.60K
2016/2/19,96.604,96.75,97.26,96.575,17.97K
2016/2/18,96.96,96.835,97.1,96.705,13.50K
2016/2/17,96.8,96.985,97.115,96.645,14.19K
2016/2/16,96.875,96.635,97,96.4,17.32K
2016/2/15,95.982,96.12,96.91,96.07,13.39K
2016/2/12,95.982,95.695,96.25,95.545,27.58K
2016/2/11,95.619,95.685,95.9,95.28,49.09K
2016/2/10,95.936,96.03,96.77,95.78,35.60K
2016/2/9,96.094,96.685,96.85,95.675,41.04K
2016/2/8,96.581,97.05,97.5,96.565,31.57K
2016/2/5,97.054,96.545,97.305,96.04,42.34K
2016/2/4,96.487,97.185,97.48,96.27,48.43K
2016/2/3,97.301,98.84,98.955,96.885,60.54K
2016/2/2,98.893,99.035,99.105,98.79,19.63K
2016/2/1,99.028,99.7,99.75,98.95,27.83K
2016/1/29,99.652,98.68,99.88,98.6,53.80K
2016/1/28,98.539,99.005,99.15,98.45,34.54K
2016/1/27,98.954,99.13,99.23,98.745,30.07K
2016/1/26,99.133,99.385,99.505,99.065,19.42K
2016/1/25,99.406,99.64,99.66,99.28,16.69K
2016/1/22,99.651,99.28,99.675,99.19,26.44K
2016/1/21,99.128,99.27,99.95,98.985,68.45K
2016/1/20,99.174,99.075,99.26,98.68,33.76K
2016/1/19,99.036,99.255,99.395,98.92,24.18K
2016/1/18,99.02,99.02,99.285,98.925,9.91K
2016/1/15,99.02,99.12,99.195,98.415,46.07K
2016/1/14,99.155,98.915,99.33,98.65,38.49K
2016/1/13,98.978,99.105,99.395,98.905,27.27K
2016/1/12,99.024,98.945,99.34,98.635,27.24K
2016/1/11,98.784,98.335,98.97,98.14,32.09K
2016/1/8,98.599,98.42,99.295,98.375,40.22K
2016/1/7,98.272,99.325,99.385,98.24,39.14K
2016/1/6,99.266,99.515,99.75,99.195,29.73K
2016/1/5,99.496,98.91,99.73,98.855,38.36K
2016/1/4,98.968,98.76,99.3,98.11,39.01K
2015/12/31,98.745,98.26,98.845,98.255,18.78K
2015/12/30,98.354,98.305,98.495,98.19,9.83K
2015/12/29,98.173,97.925,98.475,97.84,17.18K
2015/12/28,97.95,97.97,98.055,97.835,10.77K
2015/12/24,98.016,98.39,98.39,97.935,9.15K
2015/12/23,98.367,98.225,98.665,98.21,16.79K
2015/12/22,98.244,98.5,98.515,98.005,17.75K
2015/12/21,98.369,98.78,98.855,98.295,20.93K
2015/12/18,98.731,99.05,99.29,98.665,29.69K
2015/12/17,99.32,98.655,99.345,98.645,30.97K
2015/12/16,97.884,98.18,98.645,97.625,47.39K
2015/12/15,98.288,97.655,98.35,97.225,24.92K
2015/12/14,97.469,97.725,97.87,97.565,0.90K
2015/12/11,97.551,97.98,98.195,97.325,14.99K
2015/12/10,97.96,97.365,97.98,97.365,39.19K
2015/12/9,97.334,98.485,98.51,97.21,49.35K
2015/12/8,98.468,98.745,98.765,98.355,23.94K
2015/12/7,98.669,98.33,98.905,98.27,29.00K
2015/12/4,98.343,98.015,98.615,97.75,55.18K
2015/12/3,97.634,100.09,100.6,97.59,125.22K
2015/12/2,100.02,99.87,100.545,99.835,37.70K
2015/12/1,99.84,100.25,100.255,99.755,26.91K
2015/11/30,100.21,100.115,100.36,100.02,22.10K
2015/11/27,100.073,99.93,100.255,99.7,14.13K
2015/11/26,99.83,99.785,99.96,99.765,6.29K
2015/11/25,99.83,99.61,100.23,99.365,6.29K
2015/11/24,99.59,99.785,99.845,99.515,23.23K
2015/11/23,99.855,99.68,100.065,99.58,28.30K
2015/11/20,99.624,99.18,99.705,99.075,30.33K
2015/11/19,99.064,99.47,99.52,98.795,39.26K
2015/11/18,99.745,99.755,99.965,99.4,32.85K
2015/11/17,99.7,99.475,99.835,99.455,27.70K
2015/11/16,99.538,99.06,99.545,98.97,31.58K
2015/11/13,99.097,98.645,99.3,98.62,35.04K
2015/11/12,98.712,98.885,99.395,98.5,44.54K
2015/11/11,99.158,99.2,99.335,98.88,27.96K
2015/11/10,99.39,99.1,99.6,99.05,23.42K
2015/11/9,99.076,99.375,99.43,98.91,26.61K
2015/11/6,99.26,98.06,99.47,98,49.53K
2015/11/5,98.05,98.015,98.24,97.855,27.04K
2015/11/4,98.029,97.335,98.15,97.3,29.91K
2015/11/3,97.243,97,97.57,96.845,19.06K
2015/11/2,97.003,96.815,97.04,96.71,16.59K
2015/10/30,97.019,97.3,97.445,96.65,41.18K
2015/10/29,97.364,97.705,97.795,97.315,34.76K
2015/10/28,97.861,97.05,97.895,96.51,47.24K
2015/10/27,96.992,96.885,97.06,96.62,27.19K
2015/10/26,96.955,97.235,97.25,96.785,24.11K
2015/10/23,97.243,96.595,97.3,96.225,46.04K
2015/10/22,96.454,95.05,96.5,94.985,52.44K
2015/10/21,95.068,94.855,95.095,94.75,16.14K
2015/10/20,94.939,94.97,94.985,94.63,16.71K
2015/10/19,94.953,94.72,95.045,94.595,19.11K
2015/10/16,94.588,94.59,94.805,94.415,20.54K
2015/10/15,94.43,93.98,94.625,93.83,33.34K
2015/10/14,93.957,94.79,94.795,93.86,36.03K
2015/10/13,94.79,94.96,95.025,94.575,21.23K
2015/10/12,94.765,94.94,94.94,94.665,15.58K
2015/10/9,94.883,95.35,95.42,94.745,31.77K
2015/10/8,95.407,95.665,95.72,95.045,28.54K
2015/10/7,95.58,95.58,95.795,95.425,21.73K
2015/10/6,95.563,96.165,96.275,95.49,19.19K
2015/10/5,96.24,96.015,96.295,95.55,23.98K
2015/10/2,95.967,96.245,96.51,95.3,50.49K
2015/10/1,96.326,96.4,96.635,96.09,20.39K
2015/9/30,96.48,96.055,96.565,95.985,24.12K
2015/9/29,95.993,96.19,96.385,95.825,28.19K
2015/9/28,96.182,96.36,96.67,96.035,28.67K
2015/9/25,96.434,96.385,96.88,96.27,43.89K
2015/9/24,96.149,96.36,96.465,95.575,49.55K
2015/9/23,96.206,96.525,96.715,96.185,40.60K
2015/9/22,96.446,96.07,96.58,95.91,30.28K
2015/9/21,96.034,95.44,96.135,95.18,36.50K
2015/9/18,94.996,94.75,95.535,94.195,35.46K
2015/9/17,94.677,95.455,95.53,94.485,48.96K
2015/9/16,95.546,95.765,96.01,95.3,26.77K
2015/9/15,95.785,95.46,95.85,95.285,22.34K
2015/9/14,95.364,95.175,95.355,94.94,0.51K
2015/9/11,95.194,95.525,95.675,95.115,22.97K
2015/9/10,95.442,95.885,96.21,95.39,39.62K
2015/9/9,96.01,95.86,96.42,95.86,57.44K
2015/9/8,95.987,96.215,96.25,95.735,40.38K
2015/9/7,96.24,96.185,96.435,96.045,13.42K
2015/9/4,96.24,96.4,96.595,95.66,44.76K
2015/9/3,96.423,96.01,96.635,95.81,56.01K
2015/9/2,95.844,95.455,95.97,95.45,46.44K
2015/9/1,95.446,95.89,95.89,95.21,53.68K
2015/8/31,95.854,96.19,96.26,95.64,36.27K
2015/8/28,96.135,95.805,96.355,95.4,45.74K
2015/8/27,95.652,95.21,96.06,95.015,55.51K
2015/8/26,95.131,93.78,95.475,93.73,81.42K
2015/8/25,94.544,93.52,94.725,93.5,82.43K
2015/8/24,93.356,94.88,94.96,92.52,142.82K
2015/8/21,95.005,95.78,95.805,94.81,61.65K
2015/8/20,96.002,96.47,96.59,95.715,47.78K
2015/8/19,96.368,97.025,97.105,96.34,44.76K
2015/8/18,97.07,96.845,97.1,96.69,25.30K
2015/8/17,96.815,96.57,96.96,96.525,31.63K
2015/8/14,96.533,96.36,96.695,96.105,41.61K
2015/8/13,96.461,96.37,96.84,96.135,36.25K
2015/8/12,96.295,97.235,97.375,95.945,68.81K
2015/8/11,97.335,97.24,97.645,96.905,44.82K
2015/8/10,97.202,97.66,97.975,97.08,34.74K
2015/8/7,97.619,97.925,98.425,97.36,58.35K
2015/8/6,97.906,97.955,98.26,97.685,26.78K
2015/8/5,98.035,98.075,98.335,97.655,47.15K
2015/8/4,98.024,97.61,98.105,97.31,37.13K
2015/8/3,97.616,97.305,97.695,97.245,30.07K
2015/7/31,97.439,97.555,97.725,96.375,60.53K
2015/7/30,97.694,97.265,97.89,97.255,35.19K
2015/7/29,97.077,96.705,97.35,96.555,31.98K
2015/7/28,96.863,96.66,97.075,96.555,24.18K
2015/7/27,96.605,97.36,97.41,96.36,48.48K
2015/7/24,97.346,97.3,97.745,97.215,27.60K
2015/7/23,97.226,97.6,97.635,96.95,41.75K
2015/7/22,97.722,97.45,97.94,97.215,35.54K
2015/7/21,97.426,98.15,98.295,97.22,43.42K
2015/7/20,98.161,98.09,98.31,97.865,26.10K
2015/7/17,97.989,97.755,98.1,97.54,27.10K
2015/7/16,97.806,97.35,97.915,97.31,39.39K
2015/7/15,97.279,96.815,97.44,96.675,42.32K
2015/7/14,96.784,97.095,97.22,96.3,29.55K
2015/7/13,96.998,96.065,97.035,95.73,46.05K
2015/7/10,96.172,96.55,96.6,95.555,46.50K
2015/7/9,96.788,96.44,96.94,96.11,32.28K
2015/7/8,96.472,96.905,97.09,96.205,39.48K
2015/7/7,97.076,96.5,97.45,96.49,50.12K
2015/7/6,96.477,96.77,96.87,96.195,38.44K
2015/7/3,96.29,96.255,96.42,96.04,9.53K
2015/7/2,96.29,96.58,96.67,96.03,40.95K
2015/7/1,96.509,95.795,96.555,95.64,45.91K
2015/6/30,95.661,95.185,95.885,95.015,40.81K
2015/6/29,94.95,96.41,96.695,94.85,72.74K
2015/6/26,95.651,95.36,95.86,95.275,33.08K
2015/6/25,95.387,95.42,95.7,95.26,26.73K
2015/6/24,95.418,95.58,95.73,95.125,35.30K
2015/6/23,95.645,94.5,95.885,94.485,47.35K
2015/6/22,94.515,94.275,94.64,93.99,30.43K
2015/6/19,94.272,94.2,94.695,94.095,28.08K
2015/6/18,94.241,94.35,94.44,93.3,52.56K
2015/6/17,94.49,95.27,95.59,94.31,58.26K
2015/6/16,95.262,95.12,95.5,94.81,35.49K
2015/6/15,95.129,95.155,95.36,95,1.76K
2015/6/12,94.987,95.1,95.665,94.67,36.25K
2015/6/11,94.98,94.74,95.63,94.635,37.63K
2015/6/10,94.651,95.1,95.255,94.3,82.06K
2015/6/9,95.172,95.27,95.605,94.86,52.05K
2015/6/8,95.323,96.445,96.595,95.08,57.54K
2015/6/5,96.361,95.715,96.955,95.24,74.99K
2015/6/4,95.493,95.43,95.625,94.67,62.38K
2015/6/3,95.509,96,96.575,95.23,75.83K
2015/6/2,95.878,97.53,97.61,95.71,86.88K
2015/6/1,97.473,96.99,97.76,96.975,50.33K
2015/5/29,96.986,97.015,97.27,96.825,49.48K
2015/5/28,97.059,97.375,97.76,97.01,64.03K
2015/5/27,97.474,97.315,97.88,97.005,55.13K
2015/5/26,97.407,96.54,97.47,96.53,62.43K
2015/5/25,96.11,96.43,96.57,96.245,10.91K
2015/5/22,96.11,95.46,96.355,94.88,65.47K
2015/5/21,95.329,95.635,95.755,95.05,39.46K
2015/5/20,95.509,95.385,95.935,95.325,52.44K
2015/5/19,95.363,94.13,95.555,94.13,62.67K
2015/5/18,94.269,93.31,94.32,93.285,36.97K
2015/5/15,93.18,93.475,94.085,93.17,41.58K
2015/5/14,93.505,93.73,93.82,93.155,53.55K
2015/5/13,93.643,94.605,94.67,93.505,40.88K
2015/5/12,94.606,95.15,95.25,94.305,32.14K
2015/5/11,95.1,94.88,95.345,94.865,27.36K
2015/5/8,94.904,94.745,95.175,94.25,57.61K
2015/5/7,94.749,94.25,94.94,93.975,43.63K
2015/5/6,94.175,95.3,95.345,93.96,77.82K
2015/5/5,95.202,95.595,96.095,94.995,48.16K
2015/5/4,95.637,95.4,95.78,95.18,29.21K
2015/5/1,95.445,94.94,95.545,94.6,53.21K
2015/4/30,94.714,95.305,95.54,94.47,83.92K
2015/4/29,95.322,96.245,96.295,94.75,101.56K
2015/4/28,96.194,96.95,97.1,96.105,52.16K
2015/4/27,96.941,97.125,97.46,96.62,40.08K
2015/4/24,97.099,97.535,97.74,96.9,53.91K
2015/4/23,97.454,98.23,98.645,97.335,47.03K
2015/4/22,98.138,98.18,98.35,97.615,34.95K
2015/4/21,98.205,98.08,98.695,97.825,38.93K
2015/4/20,98.16,97.6,98.305,97.515,35.00K
2015/4/17,97.707,97.89,98.03,97.17,57.70K
2015/4/16,97.614,98.58,98.925,97.47,71.19K
2015/4/15,98.525,99.005,99.58,98.41,76.20K
2015/4/14,98.94,99.775,99.985,98.575,65.99K
2015/4/13,99.768,99.66,100.27,99.455,57.81K
2015/4/10,99.596,99.215,99.97,99.085,46.42K
2015/4/9,99.395,98.26,99.415,98.235,52.51K
2015/4/8,98.131,98.115,98.42,97.46,48.80K
2015/4/7,98.056,97.25,98.255,97.11,39.78K
2015/4/6,96.961,96.835,97.455,96.49,31.13K
2015/4/3,96.801,97.825,97.865,96.56,28.84K
2015/4/2,97.673,98.435,98.565,97.555,40.55K
2015/4/1,98.475,98.73,98.975,98.255,48.58K
2015/3/31,98.661,98.25,99.005,98.14,45.40K
2015/3/30,98.281,97.62,98.375,97.575,39.92K
2015/3/27,97.52,97.575,98.21,97.19,56.44K
2015/3/26,97.682,97.14,97.795,96.315,58.87K
2015/3/25,97.197,97.53,97.56,96.675,43.56K
2015/3/24,97.446,97.255,97.665,96.575,70.36K
2015/3/23,97.298,97.8,98.55,97.06,74.92K
2015/3/20,98.171,99.3,99.46,97.695,87.65K
2015/3/19,99.584,97.85,99.765,97.365,96.93K
2015/3/18,98.781,99.99,100.12,94.765,101.77K
2015/3/17,99.949,100.1,100.265,99.58,44.89K
2015/3/16,99.482,100.23,100.29,99.44,7.81K
2015/3/13,100.314,99.18,100.38,99.18,28.71K
2015/3/12,99.411,99.66,100.065,98.64,72.34K
2015/3/11,99.785,98.565,99.97,98.465,88.44K
2015/3/10,98.615,97.765,98.655,97.765,71.85K
2015/3/9,97.58,97.77,97.845,97.31,45.30K
2015/3/6,97.604,96.39,97.755,96.32,55.09K
2015/3/5,96.394,95.98,96.615,95.86,37.53K
2015/3/4,95.986,95.385,96.07,95.365,57.09K
2015/3/3,95.408,95.505,95.595,95.135,21.80K
2015/3/2,95.479,95.375,95.555,95.1,20.48K
2015/2/27,95.321,95.23,95.44,94.855,33.73K
2015/2/26,95.336,94.26,95.41,94.075,56.17K
2015/2/25,94.235,94.445,94.475,94.165,25.31K
2015/2/24,94.561,94.66,95.07,94.5,36.52K
2015/2/23,94.657,94.415,95.025,94.38,27.31K
2015/2/20,94.34,94.475,94.89,94.11,48.78K
2015/2/19,94.492,94.165,94.535,93.9,31.84K
2015/2/18,94.257,94.195,94.625,94.045,24.46K
2015/2/17,94.147,94.515,94.54,93.835,25.85K
2015/2/16,94.279,94.22,94.49,93.97,10.20K
2015/2/13,94.279,94.32,94.415,93.975,20.76K
2015/2/12,94.198,95.015,95.1,94.075,41.12K
2015/2/11,95.09,94.805,95.23,94.75,24.86K
2015/2/10,94.853,94.63,94.98,94.45,32.17K
2015/2/9,94.582,94.9,95.035,94.47,27.72K
2015/2/6,94.851,93.73,94.92,93.68,48.61K
2015/2/5,93.732,94.66,94.665,93.56,28.93K
2015/2/4,94.165,93.95,94.7,93.77,21.31K
2015/2/3,93.724,94.71,94.925,93.385,58.63K
2015/2/2,94.734,94.905,95.1,94.615,23.09K
2015/1/30,94.998,94.895,95.135,94.675,30.68K
2015/1/29,95.011,94.875,95.26,94.52,48.16K
2015/1/28,94.727,94.365,94.9,94.195,33.19K
2015/1/27,94.25,95.325,95.325,93.955,57.00K
2015/1/26,95.115,95.5,95.85,94.95,35.34K
2015/1/23,95.053,94.42,95.775,94.35,57.85K
2015/1/22,94.362,93.08,94.765,92.67,60.13K
2015/1/21,93.14,93.3,93.325,92.36,55.51K
2015/1/20,93.349,93.05,93.385,92.84,32.22K
2015/1/19,92.89,92.955,93.07,92.66,16.83K
2015/1/16,92.89,92.565,93.565,92.38,60.08K
2015/1/15,92.608,92.37,93.3,91.495,80.17K
2015/1/14,92.345,92.46,92.635,91.8,50.46K
2015/1/13,92.502,92.15,92.63,92.02,34.17K
2015/1/12,92.184,92.04,92.53,91.865,32.14K
2015/1/9,92.147,92.515,92.745,92.105,45.23K
2015/1/8,92.602,92.235,92.76,92.22,28.01K
2015/1/7,92.115,92,92.51,91.9,43.83K
2015/1/6,91.738,91.57,91.93,91.415,44.99K
2015/1/5,91.622,91.73,92.05,91.55,42.51K
2015/1/2,91.383,90.81,91.49,90.8,44.83K
2014/12/31,90.647,90.255,90.665,90.155,18.53K
2014/12/30,90.279,90.515,90.66,90.115,25.19K
2014/12/29,90.496,90.31,90.605,90.08,22.57K
2014/12/26,90.31,90.12,90.37,90.07,6.65K
2014/12/24,90.223,90.245,90.315,90.08,13.08K
2014/12/23,90.326,89.945,90.405,89.845,26.08K
2014/12/22,89.949,89.92,89.985,89.58,16.46K
2014/12/19,89.841,89.51,89.88,89.38,28.39K
2014/12/18,89.477,89.25,89.615,89.12,33.22K
2014/12/17,89.326,88.19,89.365,88.085,60.78K
2014/12/16,88.297,88.68,88.735,87.83,56.87K
2014/12/15,88.57,88.145,88.6,88.145,0.78K
2014/12/12,88.345,88.59,88.64,88.12,13.16K
2014/12/11,88.682,87.97,88.795,87.935,45.95K
2014/12/10,88.287,88.685,88.82,88.195,57.05K
2014/12/9,88.692,89.21,89.28,88.155,64.12K
2014/12/8,89.047,89.435,89.565,88.91,45.09K
2014/12/5,89.36,88.665,89.495,88.65,42.74K
2014/12/4,88.735,88.97,89.2,88.23,67.52K
2014/12/3,88.993,88.675,89.06,88.63,34.68K
2014/12/2,88.703,88.025,88.73,87.995,36.44K
2014/12/1,87.982,88.37,88.505,87.805,43.34K
2014/11/28,88.413,88.135,88.455,87.995,26.82K
2014/11/27,87.649,87.73,88.025,87.575,6.91K
2014/11/26,87.649,87.925,88.105,87.56,27.57K
2014/11/25,87.962,88.225,88.4,87.87,33.88K
2014/11/24,88.206,88.445,88.515,88.145,26.08K
2014/11/21,88.405,87.72,88.48,87.505,55.32K
2014/11/20,87.667,87.78,88.01,87.54,38.42K
2014/11/19,87.711,87.74,87.85,87.365,45.97K
2014/11/18,87.645,87.95,87.97,87.565,26.25K
2014/11/17,88.01,87.65,88.055,87.23,28.65K
2014/11/14,87.593,87.95,88.365,87.455,54.44K
2014/11/13,87.752,87.9,87.96,87.7,24.05K
2014/11/12,87.906,87.765,87.98,87.47,32.51K
2014/11/11,87.719,87.83,88.155,87.43,26.76K
2014/11/10,87.911,87.63,87.93,87.21,35.40K
2014/11/7,87.726,88.175,88.315,87.545,65.23K
2014/11/6,88.134,87.58,88.27,87.23,55.06K
2014/11/5,87.567,87.105,87.72,87.05,35.20K
2014/11/4,87.092,87.365,87.385,86.975,32.51K
2014/11/3,87.407,87.13,87.54,87.125,40.07K
2014/10/31,87.016,86.25,87.245,86.23,64.77K
2014/10/30,86.232,86.095,86.585,86.075,35.21K
2014/10/29,86.036,85.435,86.13,85.245,35.65K
2014/10/28,85.473,85.615,85.75,85.29,28.26K
2014/10/27,85.561,85.8,85.8,85.475,22.24K
2014/10/24,85.818,85.925,86.015,85.615,25.21K
2014/10/23,85.946,85.87,86.05,85.755,20.05K
2014/10/22,85.854,85.47,85.895,85.325,34.25K
2014/10/21,85.404,85.13,85.46,84.795,32.41K
2014/10/20,85.038,85.33,85.47,84.99,17.65K
2014/10/17,85.213,85.025,85.355,84.855,26.57K
2014/10/16,85.041,85,85.53,84.835,59.86K
2014/10/15,85.241,86.035,86.13,84.525,116.40K
2014/10/14,85.941,85.42,86.005,85.385,29.92K
2014/10/13,85.727,85.9,85.935,85.205,21.54K
2014/10/10,86.031,85.655,86.105,85.515,28.19K
2014/10/9,85.655,85.365,85.785,85.015,55.45K
2014/10/8,85.407,85.755,86.03,85.29,51.01K
2014/10/7,85.778,85.93,86.225,85.645,42.70K
2014/10/6,86.044,86.8,86.845,85.735,43.43K
2014/10/3,86.823,85.725,86.87,85.715,55.58K
2014/10/2,85.69,85.965,86.02,85.545,53.06K
2014/10/1,86.076,86.05,86.295,85.89,38.96K
2014/9/30,86.047,85.74,86.335,85.62,35.42K
2014/9/29,85.716,85.81,85.93,85.59,21.88K
2014/9/26,85.767,85.275,85.825,85.235,24.32K
2014/9/25,85.303,85.2,85.615,85.165,39.06K
2014/9/24,85.155,84.775,85.22,84.705,30.89K
2014/9/23,84.779,84.805,84.875,84.46,24.75K
2014/9/22,84.863,84.93,84.975,84.645,18.20K
2014/9/19,84.865,84.37,84.935,84.335,37.09K
2014/9/18,84.43,84.865,84.9,84.34,32.28K
2014/9/17,84.486,84.235,84.86,84.075,66.61K
2014/9/16,84.231,84.375,84.495,84.005,35.28K
2014/9/15,84.25,84.17,84.37,84.15,0.74K
2014/9/12,84.24,84.295,84.425,84.09,16.34K
2014/9/11,84.304,84.255,84.355,84.08,33.30K
